lyrics,artist
"He didn´t see it comin until it was too late He had a bad feelin´, can´t hesitate And at the end of the day he was so tired And he looked at the television ""Now whos the fuckin liar""?He hates society, thinks it´s to big It´s just about killin a man with his ring And he knew what was happening, millions in gold He´s first on the case and theres a murder to shootBright lights, here comes the night Interrogate the kid with the 357I´m gonna, i´m gonna blast 'emQuestion the ethics, right or wrong Secret identity started so young He never made friends, don´t get too close For a man who´s got nothin, he´s just got the messHis family never knows the truth Cause he gets cut when he tells the truth No friends to lose or time to betray The rendition from the papers gonna brake him againBright lights, here comes the night Interrogate the kid with the 357I´m gonna, i´m gonna blast 'emSee through his eyes, his eyes alone Intensified anger, can´t be controled He turned his indiscretion, brought it all down If there was ever force of reason it could never be found The timing was perfect, this kid he was cleared Computers down, he´s clasped his fear A different mind lives in a way It´s a good good thing that he got it straightBright lights, here comes the night Interrogate the kid with the 357I´m gonna, i´m gonna blast 'em",rancid
Blackhawk down blackhawk down blackhawk down below There's a blackhawk down in Mogadishu American Government issue Blackhawk down blackhawk down blackhawk down below Conflict in Somalia never came to an end Strife in Sudan on going contention Battle in Sierra Leon Hostilities in the Congo Who threw the coup explosion's at zero Explosion's at zero Blackhawk down blackhawk down blackhawk down below Blackhawk down blackhawk down blackhawk down below There's a blackhawk down in Mogadishu American Government issue Blackhawk down blackhawk down blackhawk down below Conflict in Somalia never came to an end Strife in Sudan on going contention Battle in Sierra Leon Hostilities in the Congo Who threw the coup explosion's at zero Explosion's at zero Blackhawk down blackhawk down blackhawk down below Blackhawk down blackhawk down blackhawk down below There's a blackhawk down in Mogadishu American Government issue Blackhawk down blackhawk down blackhawk down below Blackhawk down blackhawk down blackhawk down below Blackhawk...blackhawk...blackhawk down......,rancid
"Books on Emerson Books on Thoreau But all I read was maps of the road And I was three thousand miles away from you All the while I was twenty-twoWhat do you do to know who you are? The best way for me to drop out on tour You went to Upstate NxY (New York) to go to school To secure the roll with your parentsI got a new perspective on you All the good and bad that we went through I know you better than you know you 'Cause I got a new perspective on youI never needed much, I never liked to loom But a gesture can get me from across the room The first night we talked until while the sun caught up Transparent people melting all around usYou left in a plane, I left in a van Played nightclub house-parties and auditoriums Saw Germany, England, Italy with my band I know you better than your new friendsI got a new perspective on you All the good and bad that we went through I know you better than you know you 'Cause I got a new perspective on youFord Econdlane September '93 Driving 10 hours until my eyes are blurry 3 packs of Winstons and a bag of seeds Tapes of ""x"" and a thermos of coffee 6 weeks on and 10 days off Then I go back on the road for another showThis is all that I've ever done Girl I got nothing to fall back on But I got a new perspective on you All of the good and bad that we went through I know you better than you know you 'Cause I got a new perspective on you",rancid
Some people are rotten deep down to the core Some people got the kick of a bull and the lies of a chronic thief in store Some people try to take you out if they can But I'll go right through them I'm a battering ram Been running my whole life and I'm still running Integrity is something you never had Reverence to your lies as a person you're bad Falsified living on the truth you're gonna choke I'll just sit back and watch you cut your own troat Back biting hypocrite you're a liar Telling lies is what fuels your fire Once you get discovered the bullshit ends I ain't stopping BATTERING RAM RIGHT ON RIGHT ON RIGHT ON RIGHT ON THRU TO YOU Some people got no reliance some people are shit Some people got no validity not a bit Some people want to break down what's inside if they can But I go right thru them I'm a Battering Ram Been running my whole life and I'm still running The man who talked shit I shut him down he's through Beat down the lies till they're black and blue He talked so much shit but not today I'm a siege engine get outta my way I disregard the attempt to take me out I curse the thought of another bout but it's my method I ain't stopping BATTERING RAM RIGHT ON RIGHT ON RIGHT ON RIGHT ON THRU TO YOU To fucking you Some people are rotten deep down to the core Some people got the kick of a bull and the lies of a chronic thief in store Some people try to take you out if they can But I go right thru them I'm a Battering Ram BATTERING RAM RIGHT ON RIGHT ON RIGHT ON RIGHT ON THRU TO YOU,rancid
Los Angeles kid came to it Burn it into the ground At the end of the day You got to live your loss Because you can't turn the clock around I said oh my god you can have this allowance But you better not miss this shot You let yourself get in all kinds of danger Soon enough you're gonna get caught But then i had a feelin It was like you and your crew were one in a million That are dealin This time the drugs are you And they'll come through And they ain't gonna stop Till they get what they wantAnd i said nobody That are dealin This time the drugs are you And they'll come through And they ain't gonna stop Till they get what they wantAnd i said nobody knows me Im all alone I i i got to go It's a hollywood bus stop And the parties over I i i got to goknows me Im all alone I i i got to go It's a hollywood bust stop And the party's over I i i got to goJohnnie slidin over BR Dante waitin for a ride They're waitin to confide in hollywood Contemplate backslide With affordable lodging and a sun roof Neslted amoung the filth Frequencies and bad intentions Gotta take it for what it's worth i say But then i had a feelin It was like you and your crew were one in a million And i'm talkin to junkies Have you ever been hunted by your past And it will never let you go It'll never ever ever let you go No i say it'll never ever ever let you go,rancid
"Sign a petition under working condition Union is in bed with the coal operators (call of berettas) Carry are freedom looking for something To get you family better life for every single daySome things keep me going Well I got no one to blame Five o'clock is comin' Do you feel the same? When a lonely whistle Calls out your name?What a man likes to see When they come after mine No prettiness for the mighty black lung Rank and file workers, rank and file minds Take off the gloves and sock it to 'emSome things keep me going Well I got no one to blame Five o'clock is comin' Do you feel the same? When a lonely whistle Calls out your name?Hey young believer/unbeliever (Hey) Black lung fever (Hey) Transmit receiver (Hey) Backed up deceiver (Hey) Well I don't like it either (Hey) We're all presidents for the (Hey) Black lung fever (Hey)Some things keep me going Well I got no one to blame Five o'clock is comin' Do you feel the same? When a lonely whistle Calls out your name?",rancid
"In the army of Babylon I'm a young Al Capone My self an outlaw in the eyes of the Lord Good man lose and the bad man win The blind and the sick i attenuate them Barrels of concrete and melted steel Black smoke rises like a ghost in the field Hardened lungs deep breathing the air That stings the life from within me Succobus catches on and it won't let me go The leprosy sets in and you got no glue The 3rd world working on the factory floor It's so dark in there you can't see the sun no more Cold and burnt are frostbitten hands That leaves you like a flower that's been pulled from the sands Rabid dogs chewing at my feet Trying to protect their side of the streetArmy of Babylon, young Al Capone yeah Army of Babylon, young Al Capone yeah Young Al Capone yeah (young Al Capone yeah) Young Al Capone yeah (young Al Capone yeah)In the darkness among lonely spirits Hopeless atmosphere, steel gates spear it So simplistic, so realistic, so sadistic Yea you lose it all yeaArmy of Babylon, young Al Capone yeah Army of Babylon, young Al Capone yeah Young Al Capone yeah (young Al Capone yeah) Young Al Capone yeah (young Al Capone yeah)Ok Tim take this one home...!",rancid
"Spoken: [all right this one goes out to all our friends in new york H2O, The Slackers, The Stubborn all stars Must respect hey Tim take it away my man] well i heard they fly a confederate flag down at the state house got a gun to my head from the hand of a man down at the state house well i reach for a dollar in the hole in my pocket down at the state house they said i got some rights and i really shouldn't knock it down at the state house what can we do broken bones, broken roles they can all be fixed (oh yeah) so let those who battle with the pen and the others with the fist (its the gospel now) the strong ones will be defiant with words that can convince you can take this as a role but i 'll take it as a diss well they wanna hold me with wrongful suspicion down at the state house and i'm all bundled up in an akward position down at the state house and they say its all part of a hundred year tradition down at the state house and i do feel they got a mental conditioin down at the state house what can we do hey gettin crazy watch me was it you all along working for the cia (cia) iran contra panama american casket parlet visions of light yes visions of death no visions gone astray oh ya jump on that daisy Tim my man oh and you fly away ignore the weak ignore the poor down at the state house they got a real good position for me on the floor (hell no) down at the state house they said your gonna make a real real nice one down at the state house but they do not know the law not no at all down at the state house what can we do Spoken: [all right this one goes out to sick of it all, agnostic front crown of thornz, Dgeneration, dj ansen, dave hillyard and the rocksteady seven, siren and the bob sinisters, nine lives and his new band under the gun, madball, marky ramone and the intruders hey marky go get your fuckin shine box]",rancid
You said protect me And you left me On Christmas Eve I feel so empty Don't call me Don't stall me Christmas Eve well she got up and left meYou broke my heart girl You made me cry We fell apart girl I don't know why I buy you a house And a diamond ring I buy you pretty much everythingYou said protect me And you left me On Christmas Eve I feel so empty Don't call me Don't stall me Christmas Eve well she got up and left mePunk rocker against a rich girl She chased me then yea around the world What you can't have you cannot kiss You've gonna find out what ya missedYou said protect me And you left me On Christmas Eve I feel so empty Don't call me Don't stall me Christmas Eve well she got up and left meYou broke my heart girl You made me cry We fell apart girl I don't know why I buy you a house and a diamond ring I buy you pretty much everything!You said protect me And you left me On Christmas Eve I feel so empty Don't call me Don't stall me Christmas Eve well she got up and left meChristmas Eve She got up and left me Now I'm all alone,rancid
"All right this one goes out to all our friends in New York: H2O, The Slackers, Stubborn All Stars Must respect Hey Tim take it away my man.Well I heard they fly a confederate flag Down at the state house Got a gun to my head from the hand of a man Down at the state house Well I reach for a dollar in the hole in my pocket Down at the state house They said I got some rights and I really shouldn't knock it Down at the state houseWhat can we do? (x7)Broken bones, broken rules They can all be fixed (oh yeah) So let those who battle with the pen And the others with the fist (its the gospel now) The strong ones will be defiant with words that can convince You can take this as rules but I'll take it as a disYeah!!!Well they wanna hold me with wrongful suspicion Down at the state house And I'm all bundled up in an awkward position Down at the state house And they say its all part of a hundred year tradition Down at the state house And I do feel they got a mental condition Down at the state houseWhat can we do? (x7)Hey gettin' crazy watch me Was it you all along working for the CIA? Iran contra Panama American casket parlet (work it now, work it) Visions of light yes, visions of death no, visions gone astray (oh yeah) Jump on that DC-10 my man oh and you fly awayIgnore the weak ignore the poor Down at the state house They got a real good position for me on the floor... hell no Down at the state house They said your gonna make a real real nice world Down at the state house But they do not know the law not no at all Down at the state houseWhat can we do? (x7)All right this one goes out to Sick Of It All, Agnostic Front, Crown of Thornz, Dgeneration, DJ Ansen, Dave Hillyard and the Rocksteady Seven, Simon and the Bar Sinisters, Nine Lives and His New Band Under The Gun, Madball, Marky Ramone and the Intruders. Hey Marky go get your fuckin' shine box",rancid
"Who would've thought that the dreams come true? And who would've thought I ended up with you? And who would've thought what they said was true? But it was and you are, lighted darkness come throughSilhouetted palm trees backing it up against the sky Echo Park sunset, an ambulance drives by But someone went down And I wonder who Faces flash forward, it could be anybody I knewSo I drank like a fish and I crawled like a rat Through the city of shit I ended up on my back But I can't believe you're with me after dark So let it come together in Echo ParkAnd I say Who would've thought that the dreams come true? And who would've thought I ended up with you? And who would've thought what they said was true? But it was and you are, lighted darkness come throughA red flag and your body wins Or a snake bite, gotta start again So I'm fucked up and watching TV all day I don't wanna see what Ricki Lake gotta sayAnd it hits me when I'm alone, I'm an angry man I start singing to myself I got dealt a shitty hand With all these feelings my heart could explode So is it not fear, knowing it allAnd I say Who would've thought that the dreams come true? And who would've thought I ended up with you? And who would've thought what they said was true? It was and you are, lighted darkness come throughNah nah nah nah nahWho would've thought that the dreams come true? And who would've thought I ended up with you? And who would've thought what they said was true? But it was and you are, lighted darkness come through",rancid
every city got an artery where the blood breaks down an avenue or a boulevard and a boy who wears a crown indigant live styles mplies simply lack of means dogmatical authoritarians dictate the cities remainsa promise to go to heaven wont put salvation in sightWhirlwind is coming down on mewhen the factory shut down so did the place he lived blood money for junk bonds by a white collar fugitive all the tax free insentives ainç£? going to help him now generations of job security gone out like the horse and plowa promise to go to heaven won't put salvation in sightWhirlwind is coming down on memy old man worked his troubled life in a nowhere dead end he drank the pain away iç£?l be damned if that's me having my dreams robbed the working class carries a country that has been rotting inside for years the rigs cuffed my old man in the front yard i saw through my eyes of tears a promise to go to heaven wont put salvation in sightWhirlwind is coming down on me,rancid
"Don't ever take away from me my pornography Obviously we don't agree on what's obscene I have the right to choose what I want to see and read Don't ever try to take away from me and my right to privacy because what I do is no one's business but meSo stay in your missionary position I hope that you get bored to death There's no way in hell I'm goin through life havin vanilla sexThe government is tryin to get in your bedroom Better lock your door and close your shades Because there could be someone watching you today (solo) Why do try to make things illegal? Why do we have to be twenty-one? You're so afraid that people are havin way too much fun, ya know Why do you care what I do in my bedroom? Why do you wanna know how I screw? It seems to me you've got nothing better to do",rancid
"1987, at a 7-11 Police out lookin' for problems But I'm no average hoodlum Still runnin from the pigs so it seems to me This is not the land of love and liberty It's more like a waiting room in hell Drink a quart and watch me dwell (Chorus) I got it right Out in the trenches tonight Glass towers rise above the filth and the pain I'm a moral degenerate feel my pain Passed out on a squat on a mission That night I was shocked in to submission Straight down, straight down to hell I head System of sewers is where I lay my head People on their way are like on a different dimension I need no correction (Chorus) Some of my friends moved on A simple domestic life They're all gone Only a few of us remain Only a few of us want to keep it the same (Chorus)",rancid
"(That is the vision of the anarchist... it is also a boy's dream)True to Warsaw, glad we did it Beat him down with a baseball bat Police retreated the riot scenes in fear of a baseball bat Working class intellectuals, disillusion you for sure Broken dreams in warsaw, where all the dreams fall downAmerican baseball bat! Demolish the discotheque! And how many blows to his forearm and neck 'Til he lay in the schoolyard, bludgeoned to death!December 13, '81, who remembers a loaded gun? Who remembers the first morning of martial law? Hey, you should bring that Louisville Yeah man, I'll know where Yeah man economic (??? army), hardship in WarsawAmerican baseball bat! Demolish the discotheque! And how many blows to his forearm and neck 'Til he lay in the schoolyard, bludgeoned to death!Hey! All alone, bludgeoned to death!",rancid
Bloody thursday was july 6th the pigs killed 3 workers harry bridges grabbed the mic The city shut down july 6th the workers outrage it was a general strike The media clamed that the commies were taking over and some believed it was true 3 uncompremising strikes was paved the way Minn Sf and ToledoBut on the situation But on the street sometimes You're gonna hit the cold concrete,rancid
Bloody thursday was july 6th the pigs killed 3 workers harry bridges grabbed the mic The city shut down july 6th the workers outrage it was a general strike The media clamed that the commies were taking over and some believed it was true 3 uncompremising strikes was paved the way Minn Sf and ToledoBut on the situation But on the street sometimes You're gonna hit the cold concrete,rancid
"Yeah!!!He's gonna go go get it Gonna run run set itHidden realm Ahh! everybody knows, it's fucking wild and there's no fronting about it It's not the style, nor a trial It's the best of love and hate Come on everybody, lets get together I appall the backdrop of hateWell there's no more food on the table What was strong, no longer able And an open mind, no longer stable And it spin like a DJ's turntableA million eyeballs and a blink and a smile With no dimensions in sight Well given an inch, a billion colors The entire world's contrast lightOh it ain't right, another fight Well all of it's so very clear With my passion on a stud, I walked through I walked through the vicious ones I really don't careWell there's no more food on the table What was strong, no longer able And an open mind, no longer stable And it spin like a DJ's turntableMy western mind has a hard time (hard time) Getting across this trust Passive resistance, Your assistance (You're the one smoking dust)It ain't a style, nor a trial, it's the best of love and hate (love and hate) Come on everybody lets get together, I appall the backdrop of hateWell there's no more food on the table I once/What was strong, no longer able And an open mind, no longer stable And it spin like a DJ's turntableWell ya spin like a DJ's turntable Well ya spin like a DJ's turntable Well ya spin like a DJ's turntable",rancid
"If you wanna make the move then you better come in it's just the ability to reason that wears so thin living and dying and the stories that are true the secrets to a good life is knowing when you're through black coat, white shoes, clackhat, cadillac the boy's a time bomb he's back in the hole where they got him living like a rat but he's smarter than that nine lives like a cat take him to the youth authority home first thing you learn is that you got to make it in this world alone now he's gotten out he's gotten free he's gotta go gotta car 21 years old he's runnin' #'s from the bar his pager's beepin' he's got in deep in what ever he can move on in you know that kid's a creepin' in tears come from the razor that's been tattooed below his eye his mother cries she knows that he is strong enough to die he's rollin' in the Cadillac it's midnight sunroof is down three shots rung out the herd's deal the new king is crowned.",rancid
"If you wanna make the move then you better come in It's just the ability to reason that wears so thin Living and dying and the stories that are true The secret to a good life is knowing when you're throughBlack coat white shoes Black hat Cadillac, yeah The boy's a time bomb Black coat white shoes Black hat Cadillac, yeah The boy's a time bombWell he's back in the hole where they got him living like a rat But he's smarter than that nine lives like a cat They take his soul, take him to the youth authority home First thing you learn, you got to make it in this world aloneBlack coat white shoes Black hat Cadillac, yeah The boy's a time bomb Black coat white shoes Black hat Cadillac, yeah The boy's a time bombNow he's gotten out, he's gotten free, he gotta go, got a car He's 21 years old, he's running numbers from the bar His pager's beeping, he's getting deep in Whatever he can move on in you know that kid's a creepin'Black coat white shoes Black hat Cadillac, yeah The boy's a time bomb The boy's a time bombTears come from the razor that's been tattooed below his eye His mother cries she knows that he is strong enough to die He's rollin' in the cadillac, it's midnight, sunroof is down Three shots rung out the hero's dead, the new king is crownedBlack coat white shoes Black hat Cadillac, yeah The boy's a time bomb Black coat white shoes Black hat Cadillac, yeah The boy's a time bomb Black coat white shoes Black hat Cadillac, yeah The boy's a time bomb Black coat white shoes Black hat Cadillac, yeah The boy's a time bombTime bomb",rancid
"If you wanna make the move then you better come in it's just the ability to reason that wears so thin living and dying and the stories that are true secrets to a good life is knowing when you're throughblack coat, white shoes, blackhat, cadillac the boy's a time bombhe's back in the hole where they got him living like a rat but he's smarter than that nine lives like a cat take him to the youth authority home first thing you learn is that you got to make it in this world alonenow he's gotten out he's gotten free he's gotta go gotta car 21 years old he's runnin' from the bar his pager's beepin' he's got in deep in whatever he can move on in you know that kid's a creepin'in tears come from the razor that's been tattooed below his eye his mother cries she knows that he is strong enough to die he's rollin' in the cadillac it's midnight sunroof is down three shots rung out the herd's deal the new king is crowned.",rancid
"Pick me back up just to throw me back down Apologies too late when you're up against the wall Compassion heals while duplicity kills You say that I'm different, you say that I'm different The only thing different is the way I feel about youYou moved up the ladder at very rapid speed We moved methodically and calmly When you got to the top you see enemies You say that I'm different, you say that I'm different The only thing different is the way I feel about youIf I knew back then what I know now That it would all turn out like this I'd sit back and I'd watch you squirm 'Cause you say I'm different, you say I'm different man The only thing different is the way I feel about you",rancid
Pick me back up just to throw me back down apologies too late when you're up against the wall compassion heals while duplicity kills you say I'm different the only thing different isthe way I feel about you Na na na na na na na na na naYou moved up the ladder at a very rapid speed we moved methodically and calmly when you got to the top you see enemiesif I knew back then what I know now it would all turn out like this I'd sit back and I'd watch you squirm cause you say I'm differentthe only thing different is the way i feel about you.....,rancid
Little Sammy was a punk rocker you know his mother never understand him went to his room and smashed his Billy Bragg record didn't want him to hear that communist lectureLittle Sammy was a punk rocker you know his mother tried to take him to war Sammy now the war is over now we're at the wars endLittle Sammy was a punk rocker now it's time for you to leave home,rancid
"(Check this out.)War between races, war between lies, War between something that lays out deep inside, The deadliest one, come blazin' and identified, (Yeah) How many must lay, before we realize? (And I say,) How many must lay, before we realize?I caught... (I caught,) a glimpse, I caught a glimpse of things to come. I was jolted, I caught a glimpse of things to come. One that stops, and launches and explosion. I caught a glimpse of things to come.It falls on you, and then it, it falls on me. Outside the church the streets are wet, It's a, half past three. Well ya, ya get your moves all steady, Cause no good is up again. Mortally wounded, the one on the front seat, It's the beginning of the end. (And ah,) God bless the dead, and the family and friends.I caught... (I caught,) a glimpse, I caught a glimpse of things to come. I was jolted, I caught a glimpse of things to come. One that stops, and launches and explosion. I caught a glimpse of things to come.",rancid
"I didn't trust him, 'cause he smiled at me first Just like the wolf before he bites me And I didn't go there I swear that it was cursed Just as if it was to despite meI saw some better days, from ??? to hunter place A portrait of a sum of the last couple years See I lost an image, an image of chaos Yeah all I'd rather notice, isolation in placeOf all the kids been losing everything, every single day And all this deadly drama you know I see myself fall ??? A lost canyon Consuming allIt's just you It's just you Consuming allI didn't trust him, cause he smiled at me first Just like the wolf before he bites me And I didn't go there I swear that it was cursed Just as if it was to despite meSo on the antisocial side You know I find myself a job ??? ??? incredible artist??? a delicate balance I never really thought I could make it all happen The anarchist kid gives a fuck about you I stood up every single time I fellIt's just you It's just you Consuming herI didn't trust him, cause he smiled at me first Just like the wolf before he bites me And I didn't go there I swear that it was cursed Just as if it was to despite themI didn't trust him, cause he smiled at me first Just like the wolf before he bites me And I didn't go there I swear that it was cursed Just as if it was to despite meYeah!!!",rancid
My life the blessing Understand my aggression I don't regret nothing It's all been a lesson Me and my friend got the music Like a loaded gun we're gonna use it Tell us we ain't shit I won't listen Try to hit us but you keep on missing I KNEW THE SENTENCE THEN I KNEW IT WAS GONNA BLOW DON'T SAY I DIDN'T WARN YOU APOCALYPSE RADIO Sometimes I'm a total wreck I want to break someone's neck I get a subwoofer going Four twelves get my blood stream going Never saw it coming paid my price in time It's been ten years or more with all the battle scars in my mind I KNEW THE SENTENCE THEN I KNEW IT WAS GONNA BLOW DON'T SAY I DIDN'T WARN YOU APOCALYPSE RADIO,rancid
