lyrics,artist
how many girls would choose a cotton-dress world when they could have satins and lace? to stand by her man through good times and bad and still keep a smile on her face? how many hearts would feel the winter's wind blow and still not turn cold? true love travels on a gravel road love is a stranger and hearts are in danger on smooth streets paved with gold but true love travels on a gravel road down through the years we've had hard times and tears but it only helps our love grow and we'll stay together no matter how strong the wind blows not once have i seen your blue eyes fill with envy and stray from the one that you hold true love travels on a gravel road love is a stranger and hearts are in danger on smooth streets paved with gold but true love travels on a gravel road...,afghan whigs
"(Dulli/McCollum/Curley/Earle)untie the boat and turn on the water i'm gone, i'm gone, i'm gone it's alright untie the boat and turn on the water i'm gone, i'm gone, i'm gone it's alright carry me out deep into the ocean save me a prayer and let me over the side untie the boat and turn on the water i'm gone, i'm gone, i'm gone but it's alright and you can hold me down but don't you let me breathe let it wash all over me let it wash all over me they cut off my head, child and gave it away and poisoned the people i wanted to save and left me here dark and rolling around i'm gone, i'm gone, i'm gone but it's alright",afghan whigs
(Dulli)this is my confession angel let's not make too much about it this is my confession angel let's not make too much about it don't say a word don't do a thing lock yourself inside my dear this is what i mean i'm lying now i always do i know my way around the truth my need for guilt demands fresh fuel you've laid your trip upon me now won't you take me with you and it was all just meat to me you were only meat to me this is my confession angel let's not make too much about it this is my confession angel let's not make too much about it don't say a word don't do a thing don't you move a muscle worship silence as your king hide in the dark block out the light tricked into believing that the dog wouldn't bite and it was all just meat to me you were only meat to me,afghan whigs
"- Dulli -Baby Don't make me worry aboutcha You look so sad What'd ya do, to make ya so blue? I have to ask ya, where do you go? You look so faraway sometimes I don't know, where do you go? I wanna goMiles away and miles above The vampire only wants a little love You might be right, you might be Everything that you said that you were But, so?Baby Don't make me worry... Aboutcha They say that goodbye Arrives by design Who do you think about when you're lonely? I remember when you used to sing About your one and only You're such a phony Now I finally know you really know meMiles away and miles above The vampire only wants a little love A little love, a little more He's got ya now You're gone for sure",afghan whigs
(Dulli/McCollum)i walk around with this all over me i cannot wash it clean you've got the ball you've got the ball i'm taking it from you and today it's in the blood i left it in the blood you see so put the words together i'll be with you forever get up we'll rise they'll pay and wait until tomorrow night i can't recall yet if i'm black or if i'm white or wrong or if i'm white or wrong i am your creator come with me my congregation get up i'll smack you back down get up we'll rise they'll pay get up i'll smack you back down you will become my diamond i'm yours and you are mine get up we'll rise they'll pay,afghan whigs
one eye open baby both hands tied behind my back surprise acomin in a cross street smile how so the changes have come slow takers drivin got to take the wheel we got their lives ahanging & their souls to steal give me a break [give me an arm] wishbone cracky good luck charm rave on monkey come on down little sister what might be right for goose might not be right for the gander YOU got on the mississippi mudslide get up on the tchoupitoulis southpaw YOU got to lie now chillun you got to lie to be willin o my soul it's time to awake come on down give the kingdom a shake & o my soul it's time to get down,afghan whigs
"(Dulli)Did you feel the breeze? My love Summer's kiss is over, baby Over Do you know the words? Sing along with me And put on your rose fur coat, baby It's 1973My love, this dream I have each night I stare into a blinding light Alone, I stareDemons, be gone Away from me And come on down to the corner I got something i want you to see The burning sun Too hot for shade Come lay down in the cool grass With me, baby let's watch that Summer fadeMy love, this dream I have each night I stare into a blinding light Alone, I stare So sweet This dream is not a dream I wake with it Inside of me Alone, I swear",afghan whigs
"jane had a bottle of pills she kept beside her bed she took a couple when the sky came falling down ""what do you see in me"" she used to say out loud i see myself in a year if i'm still around & i don't feed the doll no no jane used to touch herself to make it go away the loneliness that would follow her all around & hold her pretty hand & wanna be her friend & hold the ceiling when the sky came falling down i don't really need you but since you're here tell me all about yourself my dear are YOU queer? what happened to your wrists do YOU need some help i can't be checking on YOU like this all the time YOU want some help then bleed somebody else YOU know YOU ain't gonna be mine",afghan whigs
television's gone and i'm alone with Lucifer what a drag muthafucker lied to you muthafucker took me head you're never alone with your jones and all you can't forget so roll on up the price is down so come on come on come on come on. today the retard speaks to me and now i have it all what a drag muthafucker lied to you it could never get that bad just ask so go on go on go on go on who you call retarded now? i said who you call retarded now? i see YOU standing proud come on down & swallow hard,afghan whigs
"(Dulli)if i stepped it off walked outside your trance crawled inside your mind and got my hands into your pants wouldn't that beat all wouldn't that be great and all the things you do to me we could exaggerate now everybody knows or everybody wants to know the hows, the whens, the whys of how i said goodbye don't forget the alcohol ooh baby ooh baby don't forget the alcohol ooh baby ooh baby don't forget the alcohol if i stepped it off walked outside your trance crawled inside your mind and got my hand into your pants don't forget the alcohol ooh baby ooh baby don't forget the alcohol",afghan whigs
"(Dulli)Whenever the light shines And the stillness is shaken And the drug of your smile has gone And left me alone I need it bad, I need it now Won't you come and give me some? I need it sweet, baby please Won't you answer the phone? Step into the light, baby Just give me the word And I will begin Step into the light, baby And see the trouble I'm in The light has gone My love has gone The good times have gone Away I have to ask, I need to know Was it ever love? I need it sweet, baby please Come and give me some",afghan whigs
"(Dulli)if i stepped it off walked outside your trance crawled inside your mind and got my hands into your pants wouldn't that beat all wouldn't that be great and all the things you do to me we could exaggerate now everybody knows or everybody wants to know the hows, the whens, the whys of how i said goodbye don't forget the alcohol ooh baby ooh baby don't forget the alcohol ooh baby ooh baby don't forget the alcohol if i stepped it off walked outside your trance crawled inside your mind and got my hand into your pants don't forget the alcohol ooh baby ooh baby don't forget the alcohol",afghan whigs
"- Dulli/McCollum - Up all night, again Az for sleep, no comprende I don't sleep 'cuz sleep iz the cousin of death Least that's what Nas say Sleep iz a state of mind And to know iz to be on your way I bought some bad drugs Off these snotty little rave kids I met And I shuffled off to Buffalo If I have love, then I hide it Then the people that I hide it from Have helped me to deny That it's not enough to show you care You gotta take on every double cross And every double dare, I swear to youUnchain your mind, become divine Surrender, surrender my love And get on down here and say it with me Yeah, yeah, yeahSick and tired again Fucked and wired again It's all so beautiful Sound like a stone temple sob story to me If I'm on your mind again You must be trippin' on some of that Voodoo I been throwin' down When you're high and lost in the clouds Then you know it's time to get down, again",afghan whigs
"- Dulli -I got your phone number, baby I'll call you sometime I think I might, be out tonight Maybe give you a ride Cocktails for two, down lover's lane I wantcha so bad, after tonight I'll never walk the same And you're to blameI wanna getcha high I wanna get next to you I wanna feel everything aboutcha, girl I wanna feel good You make me feel goodBaby, you don't know Just how I lie awake And dream awhile, about your smile And the way you make yo ass shake If that ain't love I guess I'll never know A sweeter lie, you'd be surprised Just how far I'd go To make it so",afghan whigs
"(Dulli)Repeat these words After me In all honesty Repeat these words After me If you dare to believe this YourselfAm I vain? Have I shame? Are my thoughts of a man Who can call himself sane? Do I blame, all my pain On the wickedness I have arranged? If I do, bring it downRepeat these words After me In all honesty Repeat these words After me If you dare to believe this YourselfAm I vain? Have I shame? Are my thoughts of a man Who can call himself sane? Is my fate, all the same As the man who has Walked the line straight If it is, bring it downAnd I, I must rely, my dear And I, cannot deny, my dear There will be a reckoning Which was, is And is to comeRepeat these words After me In all honesty Repeat these words After me If you dare To believe",afghan whigs
"Andrew Lloyd Webber--Music Tim Rice--Lyrics 1970 Leeds Music Ltd.Moneylenders and Merchants: Roll on up--for my price is down Come on in--for the best in town Take your pick of the finest wine Lay your bets on this bird of mine Roll on up--for the price is down Come on in--for the best in town Take your pick of the finest wine Lay your bets on this bird of mine Name your price I got everything Come and buy it's going fast Borrow cash on the finest terms Hurry now while stocks still lastJesus: My temple should be a house of prayer But you have made it a den of thieves Get Out! Get Out!Mine time is almost through Little left to do After all I've tried for 3 years, seems like 30, seems like 30...Crowd: See my eyes I can hardly see See me stand I can hardly walk I believe you can make me whole See my tongue I can hardly talk See my skin it's a mass of blood See my legs I can hardly stand I believe you can make me well See my purse I'm a poor poor man Will you touch will you mend me Christ Won't you touch will you heal me Christ Will you kiss you can cure me Christ Won't you kiss won't you pay me ChristJesus: There's too many of you--don't push me There's too little of me--don't crowd me, please don't crowd me (Scream) Heal Yourselves!",afghan whigs
"(Dulli)all alone, all alone no one to play with your eyes are all swollen from crying feeling sick you open it and discover your lover between the legs of another and he's loving it let me lie to you i'll be kind when i deceive you but you must never question me just quietly believe there, there you haven't a care i won't ever hurt you, deny or desert you don't ask me again wake up! and listen to thee someone must have told you someone must control you before you can get free",afghan whigs
(Dulli/McCollum)hypnotized by this endless summer filled with nothing i keep with me won't let them take this nothing from me won't let you waste my time for me i've been a good boy so give it to me and keep your brothers away from me they know i took it they're coming for me now i can hear them following we had talked about it for days it's not supposed to happen this way don't believe it's getting cold don't suppose i'm getting bold shove my head against the door crawl inside and kiss the floor waiting for the sun again drink it smoke it stick it in if i was going down taking everybody else around if i was going down,afghan whigs
television's gone and i'm alone with Lucifer what a drag muthafucker lied to you muthafucker took me head you're never alone with your jones and all you can't forget so roll on up the price is down so come on come on come on come on. today the retard speaks to me and now i have it all what a drag muthafucker lied to you it could never get that bad just ask so go on go on go on go on who you call retarded now? i said who you call retarded now? i see YOU standing proud come on down & swallow hard,afghan whigs
"(Penn/Moman)At the dark end of the street That's where we always meet Hiding in shadows where we don't belong Living in darkness to hide our wrong You and me at the dark end of the street You and meI know time is gonna take its toll We have to pay for what we stole It's a sin, and we know it's wrong But our love keeps coming on strong Steal away to the dark end of the streetAnd when the daylight hour rolls around If by chance we should walk downtown If we should meet, just walk on by Ooooh darling, please don't cry Tonight we'll meet at the dark end of the street You and meThey're gonna find us They're gonna find us They're gonna find us Oooooh, some day You and me at the dark end of the street You and me",afghan whigs
"(Dulli)I hear the whispers, baby If what they say is true They say I killed the brother To fall in love with uThese words I heard them once before A conversation I believe How does a man begin 2 fall When he does practice 2 deceive? There was a voice behind my back His face I could not see it clear The voice was so familiar, though I knew my enemy was nearThe sun iz gone And the sky iz black So get your ass out from Behind my back I told u once And I told u all And I told it like it was (sic)U can't Have me If u can't Catch me Out of your mind bent on revenge To think I once called u my friend U want the dog? I'll let him out Come and get some baby",afghan whigs
"(Dulli)You can believe in me, baby Can I believe in you? What you don't know Can hurt you, child All the things a mind can Do to youIf I go bad From time to time Love to love but love is not My only crime Bathe the path, shine the light Better get your ass up on The mountain, baby I'll take you up tonightFaded This I feel Behind the blue clouds I remain concealed Lord, lift me out of the night Come on, look down And see the mess I'm in tonightYou can believe in me, baby Can I believe in you? I wish I could remember what You said, when I said EnoughYou said Good boy... bad boy... killjoy... Get your ass over here, boy And since I know Myself so well Don't breathe a word Don't you ever tellYou can believe in me, baby Can I believe in you? That secret's gonna kill you In the end It's gonna kill You",afghan whigs
"(Dulli/McCollum)It was a Saturday I came home early drunk with love And other things I must confess I love it all Pretend that I can hardly wait To wipe that smile off of your face It's only when On that you can dependLater that afternoon My paranoia got the best of me I knew it would, it always do I made the call Pretend that I can hardly wait To put that smile back on my face It's coming soon I'm going to the moonIf you pretend, then I imitate My friend, come crucify my heart I wanna get it on I wanna get it onAnd in the evening when I sleep My situation changes nightly Sometimes it comes, sometimes it goes Sometimes I feel I'll never knowTonight's the night I take it home White knuckle happy and alone With no one in the room but me I see I finally see",afghan whigs
(Dulli)get off that stuff she said and i'll stone you instead unchain yourself said she and tie yourself to me i'm on the floor i play with knives you can call and ask your wife she's been over once or twice likes to use me and i'm her slave but i don't need no chains i'll behave give me more of what i've come to expect wrap your love around my neck understand me when i say you'll deny me,afghan whigs
"(Dulli)Lover mine Get your coat and come outside I wanna take you for a ride On into townLover fair We'll be looking sharp, I swear I want them all to stop and stare When we take 'em downGo to town, burn it down, turn around and get your stroll on, baby I'll get the car You get the match And gasolineAnd as we ride Away into the countryside I feel as though I must confide There is a cost When you say Now we got Hell to pay Don't worry, baby, that's okay I know the boss",afghan whigs
"(Dulli)Got u where I want u Motherfucker I got 5ive up on your dime And if u wanna peep on something Peep what I got stuck between Your eyes And since I don't believe A word u say Save it for another, baby brother Swallow time 2 payUp on the ladder they sing How high? Does a brother have to climb 2 touch the lightBut wait 'till I get done With u If u tell me ""Don't get mixed up with the Devil"" That's exactly What I'm gonna doCaught u while u waited For your boy 2 come And fix u up again Come a little closer, baby I only wanna try 2 Be your friend Since I ain't got nothing Left 2 lose Got u where I want u Motherfucker Don't u try 2 moveUp on the ladder they sing How high? Does a brother have 2 climb 2 touch the light Won't u take me up there With u? U said u would No one ever could shake That ladder like I couldSo I wait",afghan whigs
(Austin)The 22nd of loneliness and we've been through so many thangs I love my girl with all honesty But I know she's cheatin' on me I look her in the eyes but all she tells me are lies that keep me near I'll never leave her down though I might mess around it's only 'cause I need some affectionSo I creep yeah Just keep it on the down low Said nobody is supposed to know So I creep yeah 'Cause she doesn't know what I do and no attention goes to showThe 23rd of loneliness And we don't talk like we used to do Now it seems pretty strange but I'm not buggin' 'cause I still feel the same yeah yeah I'll keep giving loving Till the day she pushes me away Never go astray If she knew the things I did She couldn't handle it So I choose to keep her protectedSo I creep yeah Just keep it on the down low Said nobody is supposed to know So I creep yeah 'Cause she doesn't know what I do and no attention goes to showI creep around because I need attention Don't mess around with my affection I creep around because I need attention Don't mess around Oh I oh I oh I oh I baby Oh I oh I oh I oh I yeah Oh I oh I oh I oh I baby Oh I oh I oh I oh I yeah,afghan whigs
"(Dulli)my love don't comfort me she toys with my sincerity on that i can depend i've found that nothing's straight my twisted mind is bent all out of shape but you will come back and you will live on indeed i know but you wouldn't lie when i told you to had to waste your time and tell the truth this one is three, this is one is three indeed i know you got me figured out now now we're both disappointed what's done is now undone let's cut the line and have the action in time i will be able to give",afghan whigs
"(Dulli/McCollum/Curley/Earle)i smell your blood, my love but i can't taste it yet i have your mind, my love but i can't waste it yet please understand my love i find this sickening my head is ice my love my skin is thickening but oh! my love we could still be friends and oh! my love with me you must contend i'm gonna turn on you before you turn on me i'm gonna turn on you can you conjure me? and walk the mile into this web of my conspiracy i'm gonna turn on you before you turn on me i'm in a hole but i don't feel the safety net i have your soul but i am wasting it but oh! my love we could still be friends and oh! my love with me you must contend",afghan whigs
"I've been cryin' (for you) cuz I'm lonely tmiles have all turned to tears tears won't wash away the fearThat you're never ever gonna return to ease that fire that within me burns it keeps me cryin' baby for you keeps me sighing baby for you (for you) won't you hurry come one and see about me (come see about me) see about your baby (come see about me)I've given up my French dress (for you) your friends are talkin you have too no more piece of my pie until you come back and be mineNo matter what you do or say I'm gonna love you anyways it keeps me cryin' (baby, for you) I'm gonna keep sighin' (baby, for you) won't you hurry come one and see about me (come see about me) (come see about me) see about your babySometimes up sometimes down my life's so unsanctified with you not around from arms you maybe out of reach but my love says you're here to keep it keeps me cryin' (baby, for you) I'm gonna keep sighin' (baby, for you) won't you hurry come one and see about me (come see about me) see about your baby (come see about me) see about your baby hurry hurry hurry hurry",afghan whigs
"- Dulli - Whatever did happen to your soul? I heard you sold it To some old boy who lived uptown Who could afford it So what's gonna happen to you now? Therapy... The pharmacyCrazy That's what you'd like to believe But it ain't easy When yer goin' crazy Over the rainbow""I think your story's jive,"" she said There ain't nuthin' wrong with me If I use it to get me some sympathy Some ecstasy A memory... I wanna remember meCrazy about ya Crazy without ya Crazy Over you",afghan whigs
"(Dulli)Hear me now and don't forget I'm not the man my actions would suggest A little boy, I'm tied to you I fell apart That's what I always doThis ain't about regret My conscience can't be found This time I won't repent Somebody's going downFeel it now and don't resist This time the anger's better than the kiss I must admit when so inclined I tend to lose it than confront my mind'Cause it don't bleed and it don't breathe It's locked its jaws and now it's swallowing It's in our heart It's in our head It's in our love Baby it's in our bedTonight I go to hell For what I've done to you This ain't about regret It's when I tell the truthAnd once again the monster speaks Reveals his face and searches for release A little boy is tied to you Attracted only 'til it comes unglued",afghan whigs
"(Dulli)Love I can't hide But it's been easier Since I said it now Love It don't end And I can't buy A friendI waited long The waiting's over So get on down This time we go a little lower The sun has broke I stretch it out And throw some gas into the fire To tell the truth To tell it well It all depends upon the liar And if I scream, overboard I'm in this over my head Or whisper sweet Baby please, baby please Am I ded?Every time I dream about you, baby With your hands all over me I never forget anything Don't forget that I'm asleepGo to sleep It's over now A final prayer for my friend You tell that fool, to make it good You have to start at the end And if I scream, overkill I'm in this over my head Or whisper sweet, baby please I must have meant what I said",afghan whigs
"(Dulli)Tonight, tonight I say goodbye To everyone who loves me Stick it to my enemies, tonight Then I disappear Bathe my path in shining light Set the dials to thrill me Every secret has its price This one's set to killToo loose, too tight, too dark, too bright A lie, the truth, which one should I use? If the lie succeeds Then you'll know what I mean When I tell you I have secrets To attendDo you think I'm beautiful? Or do you think I'm evil? Will you take me for a ride? The one that never ends Too loose, too tight, too dark, too bright A lie, the truth, which one shall I use? If the lie succeeds Then you'll know what I mean When I tell you I have secrets To attendTonight, tonight I say goodbye To everything that thrills me As I throw the chains I forged in life To shatter on the floorAs I dream all the evidence Is piling up against me As I breathe all the essence rare Is falling off the vine And if you knew, just how smooth I could stop it on the dime You could meet me at the scene of the crime",afghan whigs
"the way people smile and say, using me in every way it's oktimes are changing life is upside down no reason to cry now oh no reason to cry nowbeware of who you listen to beware of what you believe ain't nothing i can do to you to make you love mefriends are the reason for so many breakups and breakdowns, round town so many people think that life is so much fun we've only just begun begun to have some funbeware of who you listen to beware of who you believe ain't nothing i cn do to you to make you love mebeware of who you listen to beware of what you believe ain't nothing i can do to you to make you love meto make you love me",afghan whigs
"- Dulli -Jean Content He wake up everyday In a government yard Deep down inside Citi Soleil Roll some bones and catch a fire Evil minds, they will conspire The moon to lose its light The stars sink into night Across the town A young girl plays guitar ""Do you remember me?"" She sings to a lover She worships from afar Roll some bones and catch a fire Evil minds, they will expire The moon to shine a light Upon us all tonightOoh child, I'll meet you, child On the sunny side, it's alright, it's alright No lies, and no cryin' It's alright""How you like me now?"" My friend, he say ""How you like the madness of Citi Soleil?"" Roll the bones and catch a fire Join the triumph of the choir Citi Soleil, Citi Soleil I love to say Citi Soleil",afghan whigs
"the way people smile and say, using me in every way it's oktimes are changing life is upside down no reason to cry now oh no reason to cry nowbeware of who you listen to beware of what you believe ain't nothing i can do to you to make you love mefriends are the reason for so many breakups and breakdowns, round town so many people think that life is so much fun we've only just begun begun to have some funbeware of who you listen to beware of who you believe ain't nothing i cn do to you to make you love mebeware of who you listen to beware of what you believe ain't nothing i can do to you to make you love meto make you love me",afghan whigs
"Are you back in my life to stay Or is it just for today oh that you need me If its a thrill you're lookin for well honey I am flexible oh yeahJust.... Be for real wont you baby Be for real wont you baby you see I, I dont want, to be hurt by love againYou can understand baby, can't you?Now you see I am not naive but I would like to believe oh what you tell me So don't give me the world today and then tomorrow take it away don't do that to me darlingNo.... Be for real wont you baby Be for real wont you baby You see I, I dont want, to be hurt by love againBe for real wont you baby Be for real wont you baby You see I, I dont want, to be hurt by love againBecause I, dont want, to be hurt by love again",afghan whigs
