lyrics,artist
"Tell us we're obnoxious you can't sell our product who asked you to? say we play too fast the music's not gonna last well, I think you're wrongYou don't like the way we look obnoxious you don't like the way we talk obnoxious you can all go get fucked obnoxious",husker du
"I'm goin' out Out on a limb It's getting pretty thin It's gonna fall downSaw all my friends They were all hanging out on a limb Yeah, and I get that limb breaks They're gonna fall down",husker du
There are things that I'd like to say But I'm never talking to you again There's things I'd like to phrase some way But I'm never talking to you againI'm never talking to you again I'm never talking to you I'm tired of wasting all my time Trying to talk to youI'd put you down where you belong But I'm never talking to you again I'd show you everywhere you're wrong But I'm never talking to you again,husker du
Can you feel it feel it feel it In your soul Can you tell me Tell me if it's hot or coldCan you tell me what it is Does it hurt you when I do thisStop it stop it stop it You're pulling too hard Stop it You're going too farI love it I hate it I love it I hate it too I love it So how about you?Can you tell me 'cause I don't know Why don't you tell me why is it so Confusing!,husker du
"If I could change my mind what changes would it bring If I could change you, well it wouldn't change a thing Well now you know and now you shouldn't be afraid No promise have I madeTell me a story tell me just another lie Well I can tell you set your expectations high Well now I've faced up to you facing me betrayed No promise have I madeWell there's some green and there's some white and there's some gold But brighter colors I have left you to behold It's your good fortune there's a fortune to be paid No promise have I made",husker du
"I hear some news, I read the words It's different every day I get my thoughts from a letter that's lost That someone threw away It says,  Don't give up, 'cause you can't give away The thought's appreciated Now at the best, you've second guessed And never should you have waited(Never changes, the things I feel inside Sit by a lake and cry Like a shingle on a roof in a windstorm Should I let loose and fly?)An overpass, and some corn in a field Fat birds on the line Dented guard rail, immaculate bumper Protecting your design A broken down shack with a pond in the back Laundry out to dry Some of them barren, some of them whole All of them have no timeCome along with me Come along, come along with me We'll go to places that we have never seen And if we're together, we'll have a happy time 'Cause I got no reservations",husker du
"Been through mass destruction once, but once was not enough Said we want a second chance, and all they say is tough A world where science went too far, there's no way to survive Why can't we get this thing straightened out, I want to stay aliveThey burned and bombed the east and north and there's no place left to go The sun belt's overcrowded, so let's annex Mexico The peso's only worth a dime, but they've got all that land No need for a civil war, we know they'll understand, right?Is that how you like it?Factories left unattended, crumbling to the ground We tried to keep them running, but there's no more oil around We used it all to fight a war that neither side could win Vietnam was Little League compared to where we've beenNow we live in caves and huts, and we don't have pay TV And everyone is signing up for the newest industry Standard Oil goes solar power, all try to make a buck So I'll sit around and smoke cigarettes, and I'll babble  What the fuck?",husker du
"Walking around with your head in the clouds Makes no sense at all Sell yourself short, but you're walking so tall Makes no sense at all Is it important?  You're yelling so loud Makes no sense at all Walking around with your head in the clouds Makes no sense at all Makes no difference at allI don't know why you want to tell me When I'm right or when you're wrong It's the same thing, in your mind, the only time I'm right is when I play alongYou concern yourself with evidence It's evident to me Well you say you've got the tiger by the tail But I don't see these things that way",husker du
"Gotta gotta go now Gotta keep a date Be at the corner Mistake to be late Half block away now Bus is at the light Driver's grinning madly It's a run for your lifeMTC, MTC You did it again, you did it to me Getting on the bus now Throw away your change Don't forget your transfer Driver's acting strange Bus is really crowded Can't find a seat Going real fast Gonna crash in the streetPicking up the pieces In a fight that never ends Getting away this time I know we'll meet again",husker du
"LOVE IS ALL AROUNDI feel it in my fingers I feel it in my toes Love is all around me And so the feeling grows It's written on the wind It's everywhere I go, oh yes it is So if you really love me Come on and let it show You know I love you, I always will My mind's made up by the way that I feel there's no beginning, there'll be no end 'cause on my love you can depend I see your face before me as I lay on my bed I kinda get to thinking of all the things you said, oh yes I did You gave your promise to me and I gave mine to you I need someone beside me in everything I do, oh yes I do You know I love you, I always will, my mind's made up by the way that I feel there's no beginning, there'll be no end 'cause on my love you can depend Got to keep it moving Oh It's written in the wind oh everywhere I go, yeah, oh well so if you really love me, love me, love me come on and let it show come on and let it show come on and let it come on and let it (come and let it show, baby) come on, come on, come on let it show baby come on and let it show come on and let it show, baby come on and let it show",husker du
Don't run away (3x) Why should I stay And give my life awayYou've picked my number First thing I've ever won But that's just my luck Now you got me Now I'm stuck Stuck in a rut with A knife in my gutYou've cut the odds My chances have dwindled Nobody wants me now Gotta get out Gotta get away Escape to die Some other dayNow I'm getting really confused I wish I were you Then I'd sit around and decide Just who wins And just who dies,husker du
"I'm running out of time this time This time I can't be late I've got to find my destiny Before it turns to fateI feel so insecure, I feel so all alone I need something, some possession of my ownI reach for what I want I see it in my sleep It's hard to get a hold of it And it's twice as hard to keepSomeone help me lifelineI grab the rope in front of me It keeps slipping through my hands I try to climb with all of my strength But it trickles through like sandThis feeling's too secure, it's like a ball and chain Yeah, I know there's something dragging in my brainNow another rope appears I've got it snug and tight This is one that I can't let go of No matter how I fight",husker du
"Is it sensible, life is what it seems When you're living in a dream Could you care enough?  While pausing on a thought Can you think of what you've got? (Only you know what matters in your life)When it's pouring out, you're pondering inside And all the times you shouted, everybody cried You've got to learn to compromise To live inside the others' livesIt's not peculiar, there's nothing to devise at allOn a stormy night, you're sitting on the floor Is it nothing anymore? Waking up to fix it, making up the fight Will it be one more tonight? (Some things we said will never wash away)Taking all of this into another day Recollections of the words we used to say The times you looked into my eyes Whispered vowing not to lieHear the telephone, it's raining in the fall And you hope I never call Sending messages that never get received But we're trying, I believe (Sometimes we wonder what our lives are for)Taking all of this is taking all of me Sometimes I wish I had the energy When it falls apart like fragments of our lives Give a little bit, and give a lot to die",husker du
"Only angels have wings girl And poets have all the words The earth belongs to the two of us And the sky belongs to the birds You've given me so much happiness That I'll wrap up and give you this song You gotta grab it with both hands You gotta keep hanging on...The cat walks to the window And I hear the key turn in the door No one knows and anything goes And everything falls on the floor The apartment starts shaking And the roof opens up to the sun The crows flying in parallel lines And golly isn't this great fun?Laying in each other's arms We're sleepy, we begin to nod And we start to dream of grandiose things Oh, God, oh, God, oh, God You gotta keep hanging on",husker du
"Questions like a candle that's burning at both ends Never find an answer that fits in your plans Back and forth between the good and the bad it's indecision time You're so natural, you're so free So don't decide what's best for meNothing in your life is ever going on course You wonder if living could be much worseGo to the left, go to the right Your mind is going to keep you up all night You twist in your sleep, grabbing the sheets, sweating to deathSucking on pollution like a rattle in your mouth You're a big fucking kid, you don't know what you're aboutTell me about your fellow man You wipe their shit all over your hands",husker du
You can do what you want to do You can say what you want to say You can think what you think you want It doesn't matter anywayIt's not funny anymorePlay what you want to play Hear what you want to hear Don't worry about the result Or the effect is has on your careerAct like you want to act Be what you want to be Find out who you really are And don't pay any attention to me,husker du
"Barren lands and barren minds In another place and time I feel I've never known myself Frozen in the sand againSee the blank expressions waiting for progression They're standing still in place and time And no one's moving, they're only Standing still in ice cold ice cold iceAll machines and all are one Catching up on what's been done Stealing glimpses from the past These impressions always lastNever penetrating, always contemplating We sit and count the blessings but we're blessed by icons No one else could Trust in ice cold ice cold ice cold iceWe'll stay together till the end Thinking you might be a friendWe sit and pray together that they might change the weather My love for you will never die If I sound distant, that's because You shouldn't see me crying ice cold ice",husker du
Government authorize education [Don't mean a thing] They'll teach you what they want you to think [Don't mean a thing] Saturation of stars and stripes [Don't mean a thing] The only freedom worth fighting for is for what you thinkWhy bother spending time Reading up on things Everybody's an authority In a free land,husker du
"Every time I see that girl My lips begin to curl She's livin', she's livin' in another world She's just too damn surrealAnd I'm not interested In what she's got to say I'm not interested It's all lies anywaysYou lead your life so pure You really do not know for sure Which way you're really going And that's what bothers me",husker du
"Told you everything I knew about me Didn't listen to a word I say Spill my guts, you just threw them awayNever cared about me Only wanted to be your friend, Now I know that it's gotta endNever cared a thing about me, And now, I willI will never forget you I will never forgive you",husker du
"Can't tell you what's coming next I don't know for sure It could be good, and it could be bad I don't know for sure I guess that I'll continue on from day to day The only way to answer that To answer that would be to be that wayI wanted this, and I wanted that I don't know for sure And don't ask because I don't know I don't know for sure I never get confused 'cause I don't really know So I'm happy and so what So what means that I don't knowIt's too simple to explain I don't know for sure And words are never proper words I don't know for sure What is simple, what is hard Is harder to discern These feelings that are feeling Like the feelings that we learn",husker du
"You're a student of the world, learning every day Surrounded by these walls Tell me,  Man, I've been around the block But you haven't seen it all I don't know, I don't know I don't know what you're talking aboutConfrontations every day Argue, then we go our separate ways Always over as soon as it begins Know that you're losing when you can't give in I don't know, I don't know I don't know what you're talking aboutNow you live alone and it's always the same Talking to yourself when you say that I'm to blame There's more to life than being right and wrong There's something in between called getting along I don't know, I don't know I don't know what you're talking about",husker du
"All these crazy mixed up lies Floating all around Making these assumptions brings me down And you get tight-lipped, how do I know what you think?Is it something I said when I lost my mind? Temper too quick, makes me blindI apologize... Said I'm sorry, now it's your turn, Can you look me in the eyes and apologize?So now sit around staring at the walls We don't do anything at all Take out the garbage, maybe, but the dishes don't get done",husker du
