lyrics,artist
"I'm waiting, please come back I've got the guts now To meet your eye Those guts are killing but I can't stop now Got to connect with you girl before I forget how Please won't you hang around? Can drop you under What it is we foundI'm waiting, please come back I've got the guts now To meet your eye Those guts are killing but I can't stop now Got to connect with you girl before I forget how Please won't you hang around? Can drop you under What it is we found",dinosaur jr
Flyin? sideways cause I can't rely on me to Get you there Only one way I could tell you not to stall Antique is rare Flyin? sideways Cause it's the only way to get to Where you're going It's the same day But I feel it callin? me Instead I've flown Flyin? sideways cause I can't rely on me to Get you there Only one way I could tell you not to stall Antique is rare,dinosaur jr
"I wonder how you're feeling There's ringing in my ear And no one to relate to except the sea Who can I believe in? I'm kneeling on the floor There has to be a force. Who do I phone? The stars are out and shining. But all I really want to knowOh won't you show me the way I want you show me the wayWell, I can see no reason You're living on your nerves When someone drops a cup and I submerge I'm swimming in a circle I feel I'm going down There has to be a fool to play my part Someone thought of healing but all I really want to knowOh won't you show me the way I want you show me the way I want you show me the way I want you day after dayI wonder if I'm dreaming I feel so unashamed I can't believe this is happening to me. I watch you when you're sleeping And I wanna slap your faceOh won't you show me the way I want you show me the way I want you show me the way I want you day after day",dinosaur jr
"I wanna help you I sense you're riding pretty low I got the feeling When your hair hits the ceiling Something, babe You oughta knowI won't cry if you walk by But if we both kind of stumble Maybe I'll say hi That's my best I never try that much 'Cause I'm scared of feeling That appealing touchYou gotta get through My maze and pass every test 'Cause I'm choosin' one love Tattooed across my chestKnow the time has come I ain't gonna fester no more Let the world be free Of my disease I never knew a rubber doll Would be so hard to pleaseNow I'm preachin' out One last burst before I retract No one will know 'Til I finally let go Of the one thing I ain't never going to give backI want to help you Baby can't you see You're better than my pillow 'Cause you don't stain so easily You know it's hard Just to finally let go And leave all the pictures behind Hope I brought you some happiness I believe I just had to get on 'Cause just wasn't a world I wished to need to find",dinosaur jr
"I feel your eyes upon me How should I act today To feel so unsure always Give up or now keep on this wayThe silence taps my elbow It's good, least that's what she saidI could run but I stand and greet it Boredom won't starve as long as I feed it The world drips down like gravy The thoughts of love so hazy Everyone's ideal of funRepulsionTry to wake up, try to break it open It's not quite the right feeling I'll just keep on hopingThe girls, they smile and say hello The darkness drags me back home It's hard to face it Still waiting, still aloneThe world drips down like gravy The thoughts of love so hazy Everyone's ideal of fun RepulsionTry to wake up, try to break it open It's not quite the right feeling I'll just keep on hopingThe world drips down like gravy The thoughts of love so hazy Everyone's ideal of fun Repulsion Repulsion Repulsion",dinosaur jr
"Turning towards a time so free Justice has finally escaped The dripping words of yesterday Set my feeble mind astrayI yearn to see The glow of her eyes as I appear A sign of satisfaction Could be the sweetest sound The staircase has one too many steps I've already started back down Come onI love the caterpillars Munching on the leaves Pitter patter Makes me forget my disease Bugs have feelers just like me And I'm feelin' oh so lonelyDisturbed in every sense of grace The lady wouldn't give me a taste Of the joy that means that much It lives within her touchWhy won't you be my friend I would love to hold you tonight Even if we just pretend Why won't you be my friend WhyWhy won't you be my friend I would love to hold you tonight Even if we just pretend Why won't you be my friend Be my friendI'd love to meet the one Who broke my heart I know she'd melt me with her dance Her subtle colors, her sweet smile But it's a shame She'll never get that chance",dinosaur jr
"i can't believe, i thought i'd show you the way tomorrow, please just peek at the ground i been achin' just to go to wherever your head's at just please bring it downthings i'd like to show you cause you don't even know you do you, girl i need to feel your angle cause things don't wanna mangle answer me, girltake your pick, you pick the bark off stopped you and we need you back to turn things around things above and it's not far off that everyone'll puke and cry please come downcome on down come on down come on down come on down come on down come on downthings i'd like to show you cause you don't even know you do you, girl you sit through all your feelings not the one who's feeling it all, girlit's creeping over your palm now can you keep it that calm time to wake, girl i need to feel your angle cause things don't wanna mangle answer me girldon't do it, give in this time because without it things will start goin' down i try to stop you cause i know why you been smilin' lately dancin' aroundcome on down come on down come on down come on down come on down come on down come on down come on down come on downthere's things i'd like to show you cause you don't even know you do you, girl there's things you gotta do here each little thing too near let 'em go, girlyou sift through all your feelings you're not the one who's feeling it all, girl it's all so big and twisted please come help me fix it snap out of it, girlcome on down come on down come on down come on down come on down come on down come on down come on down come on down come on down come on down come on down",dinosaur jr
"The lights exploded She stood burning in front of me She ripped my heart out and gave it to me My eyes wouldn't open, cemented to her face Have I begun a feeble chase? I'll be down, I'll be around I'll be hanging where eventually you'll have to be I'll just stare and hope you'll care It's only everything standing in front of meI know what you did to me I know what you did was wrong You're allowed to torture me Wait a moment until I'm gone I know you're the ticket, you gotta be 'Cause I let you be alone for long Got to be so completely Got to be so I can't hang onI'll be down, I'll be around I'll be hanging where eventually you'll have to be I'll just stare and hope you'll care It's only everything standing in front of meI'll be down, I'll be around I'll be hanging where eventually you'll have to be They're not there, you're standing there Now you'll have to decide the fate of my sanity",dinosaur jr
"I'm closer to the golden dawn I can't believe the wagon's gone It's history I'm living in a callous realm Where others seem to dig it Just too much reality I'm frightened by the total goal I'm drawing to the ragged hole And I ain't got the wagon anymore No, I ain't got the wagon anymore I'm the twisted name on uma's eyes I'm living proof of cindy's lies Of destiny I'm drawing between the light and dark Where others see their targets I can't see anything Should I leave the engine on To listen to that mountain song Sinking in the quicksand of my thoughts And I ain't got the wagon anymore Don't believe in yourself Don't deceive with belief The knowledge comes with death's release Oh, oh, oh, oh... Not too stable Hanging by a string Can't face the thoughts No wheels will bring I gotta go It's bad enough being at home Without a way to leave the damage Is gonna show If I don't explain What you oughta know You can tell me all about it At the next ball show I'm sinking in the quicksand of my thoughts And I ain't got the power anymore Don't believe in yourself Don't deceive with belief The knowledge comes with death's release Oh, oh, oh, oh... Don't believe in yourself Don't deceive with belief The knowledge comes with death's release Oh, oh, oh, oh... Don't believe in yourself Don't deceive with belief The knowledge comes with death's release Oh, oh, oh, oh...",dinosaur jr
"Hey, look over your shoulder Hey, it's me gettin' older Always thought I should've told you It's alright, but it's sure gettin' colder I know you're over my shoulder I know now you'll get to hold her You're gone But it can't be wrong You're gone Can't be for long You walked over my shoulder You came cause I told you You thought I knew it was over All you knew was to hold her You're gone It can't be wrong You're gone Don't stay for long [Solo] You figure this, you don't get to be I'm wrong, whatever it's still the same I know it's over your shoulder I know now you'll get to hold her When I wake up And you are gone When I wake up I knew all along When I wake up And you are gone When I wake up I knew all along [Solo] You're gone But it can't be wrong You're gone Don't stay too long You're gone But it can't be wrong You're gone Can't be for long",dinosaur jr
"Every's girl's a suspect Every's boy's your friend Livin in the dark [?], think again Tales are often spun here It's a busy place Mind is not the only thing you waste I can't help you if you walk away Every dream is someone you replaceGot a knack for being wrong Nothin's really goin on I know you don't buy it Nothin's really goin onDropped you off in sections Then you spoke my mind Don't you let me ever slip behind No, I can't help you if you walk away Got some moves, that you gotta play[solo]You got a knack for being wrong Nothin's really goin on I know you don't buy it Nothin's really goin on You've been rockin on your own Nothin's really goin on How much must I deny it? Nothin's really goin onEvery angel's a suspect Every creep's your friend When I've gone away, get back again I won't help you if you walk away Nothing happening, nothin more to say",dinosaur jr
"I thought of the blob today I thought of you I thought of the mess I made again How do I do it Now when it leaves your hand Just understand That I'm the one it missed Right through a piece I've been keepin? away You really can't resist I thought of the blob today I thought of you I thought of the mess I made again How do I do it I got no advice about anything Just fuck it up yourself Is she the kind of girl That's worth getting In such a sticky mess If I say a word just stop me Cause I relly should shut up Guess I'll split now Just forget you met me Forget I brought it up I thought of the blob today I thought of you I thought of the mess I made again How do I do it Hey girl, now walk me home No, drive me home Now pick me up again Waiting for things to change I'll rearrange stuff No, not you again If I say a word just stop me Cause I really should shut up Guess I'll split now Just forget you met me Sorry I fucked it all up again",dinosaur jr
"So, I figured something out Should I tell you what about? Let's just say I've done my time Any show Be a a tantrum that gets paid Another tale slips your mind So why Are You Me NowI've been reaching every day And now sudennly I see it Not just me swinging away Takes a lot just to relieve me So why Are You Me NowIt's not convienent any time Just rip it from my mind Cause you can give me something fine You can follow up it's gone (You) Can't get upset about this song You can't give me something fine Give Me Give Me all Live it all Can't stand it anymore[ack. it's a 'get me' solo ;)]I've been reaching every day And now suddenly I see it It's not just me that throws it away Never really bought my deal Every wonder is a reel Yours aint the only way to feel So Why You Me Now",dinosaur jr
"Mining for a sacred lode Drilling into untouched stone The world has done enough to me The horror now I'll never seeGot to fight off grizzly bears Got to eat, so I grab a few hares Got to struggle to survive That's the reason I'm aliveI know I left you hurting Disappeared with no goodbyes But I heard the snowcats calling I'm alright, baby please don't cry If the guy is right for you he doesn't live on bear cat stew I'll live without you alright I figured you was not sleeping at nightGot to fight off grizzly bears Got to eat, so I grab a few hares Got to struggle to survive That's the reason I'm aliveThe animals were my first real friends They'll protect me 'til the end Where the people lived was filled of lies And the truth has no disguiseI know I left you hurting Disappeared with no goodbyes But I heard the snowcats calling I'm alright, baby please don't cry If the guy is right for you he doesn't live on bear cat stew I'll live without you alright I figured you was not sleeping at nightI'm a mountain man Rip that fucker right off, I feel fine This is a mountain man'Cause I'm a mountain man",dinosaur jr
"I know why you came here I know it's the same fearIt seems loaded It seems true, true [through me?] Got no hand what can I do I've been strumming [struggling?] You've been blew [blue?] through I don't get what you need to do I know why you came here Please don't be ashamed of you [here?] And should I lay a claim here I know it's the same fear[solo over vocals]I put me out here I move through too Will I get the same from you? I know why you came here Please don't be ashamed here I know it's the same sheer [fear?] Should I lay a claim here?",dinosaur jr
"Hey babe, where'd you go Just left it sitting in the road You can drape it all over your room Sit back and let it shower you Left it, hoping you'd see it, and wanted to stay Wish someone told me there's a better wayThe past will blow away Don't mind if I have to borrow Long as I come away Something you'll dig tommorow It's all I could think ofFound this thing out back Hope it makes it up for all I lack They've all got a shot with you Chance I had, I kinda blew It's all there in that bag Didn't turn out like I hoped Guess it's a dragThe past will blow away Don't mind if I have to borrow Long as I come away Something you'll dig tommorow It's all I could think ofIf you won't take my hand Keep the glove",dinosaur jr
Come on babe Come on set me free I've paid for my crime Come on babe Come on rescue me Just this last timeI plead the case I need to space Don't let it wait I plead the case I need to space Don't let it waitCome on babe Come on set me free I've paid for my crime Come on babe Come on rescue me Just this last time,dinosaur jr
"I'll be grazing by your window Please come pat me on the head I just want to find out what you're nice to me for When I look up don't think I don't know About all the scabs you dread It's hard to stomach the goreI know you don't have the patience To peel 'em off no more In a jar where you fed me All I could do was lick your hand In a jar the scars are plain to see I hope somehow you'll know I understandI'll be grazing by your window Please come pat me on the head I just want to find out what you're nice to me for Then you smile and decide to take me in 'Cause I look cute by your bed But I can feel it just a little moreI'll watch you fall apart, babe you know it You know I'm young and stuff, babe don't blow it Just unscrew the top yeah Pick me up now just can't stopIn a jar where you fed me All I could do was lick your hand In a jar where scars are plain to see I hope somehow you'll know I understand Scabs collect beneath your bureau From the knife wounds you got",dinosaur jr
"If I ran away today Will you pull me back tomorrow? Took some time to arrange With trust, space will follow Out to find the things you need Your connections hard to swallow Still things you tell me when Your eyes track me down, keepin' you hollowThroat starts to drain I've done it way too many times to go away Gone in a state, by my water Can you bring it back to me Will you follow?And how'd you get away If I ran away today Will you pull me back tomorrow? Took some time to arrange Your connections hard to swallow I know you're somewhere, I'm Insane It's your needs on my brain Smack me out, Our eyes exchange To have the strength to stake my claimHave you placed it? I can't taste it Will I waste it? Can't trace it Time to face itNow gonna go awayI know you're somewhere, I'm Insane It's your needs on my brain Smack me out, Move on with change To have the strength to stake my claim I know you're somewhere, I'm Insane To have the strength to stake my claim I know you're somewhere, I'm Insane To have the strength to stake my claim",dinosaur jr
"I (looked) all around Opem my eyes I found You crying, crying on the ground If I told you then Now, were you listening? Now just tell me where, can't pretendSlippin' through my mind Letting go this time Will I find you? It's a special place It's been hard to taste If you let me, it won't go to waste If I let you go, will I ever know Cause I gotta know, gotta knowYou've been through my mind Letting go this time Need to findWhen I helped you close Felt my mind explode At that point, that point my whole life froze Can't go back from here Feelings far from fear It's over, take my hand, we'll disappearI looked all around Open my eyes I found You crying, crying on the ground If I told you then Were you listening? Now just tell me where, I can't pretend It's a special place It's been hard to taste If you met me, It won't go to waste If I let you go, will I ever know? Cause I gotta know, gotta know We've been through my mind Not letting go this time Still not fine",dinosaur jr
"Every see to came I use such restraint What's left around me is there to me Cant walk with you this is overdue And it spills from inside into and all over you Come on out Feel the pictures As they warn you Bottom out, it's good for you It can be real Nothing like a picture of you Can not follow you along So you have a ways to grow Can not follow you alone Dreams are not themselves Dreamnt withotu living it It's hard to tell When the day begins It's the evil twin Let it out ??? All the doubt has been good to me You can't be this Nothing like I picture it Giving me a chill Nothing like I picture this",dinosaur jr
"I know you're waiting I'm through relating I've had enough I'm sick of reading My interest fading It's looking up I know I've been that way too long Between our own useless Tide it over It's getting slower Time for a change Falls the prison Don't wanna live in Expand my range I know I've been that way too long I know it's useless The charm is gone Time to move on I'm ready now The questions, how? I'll keep on pushin' Throw out the cushion I need to do this Beyond the darkness There must be one kiss So give me hope I know I've been that way too long Get the move on",dinosaur jr
I see you every once in a while Forget where I was standing stood Eyes glazed with apprehension Could it ever have been that goodThe virgin's escaping Will is fading Another couple locks ones attention How did I believe this fool Non-stop degradation waiting until Nothing can ever be the sameThe virgin's escaping Will is fading Everyone tries their hand at love It's just up to hope that all in amour Everyone in which you've found Best known by it's ? cureI see you every once in a while Forget where I was standing stood Eyes glazed with apprehension Could it ever have been that goodWill is fading,dinosaur jr
Freak SceneSeen enough to eye you But I've seen to much to try you It's always weirdness while you Dig it much too much to fry you The weirdness flows between us Anyone can tell to see us Freak scene just can't believe us Why can't it just be cool and free us?Seen enough to eye you But I've seen to much to try you It's always weirdness while you Dig it much too much to fry you The weirdness flows between us Anyone can tell to see us Freak scene just can't believe us Why can't it just be cool and leave us?It's so fucked I can't believe it If there's a way I wish we'd see it How could it work just can't conceive it Oh what a mess it's just to leave itSometimes I don't thrill you Sometimes I think I'll kill you Just don't let me fuck up will you 'Cause when I need a friend it's still youWhat A Mess,dinosaur jr
"It's floating through the abyss Under the brig my head swings downBeware her wrath, the image gone The Shell is crumbling, fix my frown This spell would be clear in non-tradition And stepping on these pieces of pain and smirk And rape goes through to sin my eyes And shapes know where the heartache will lurkForget the swan, a stone swims near A stone has come, if I could cheer Forget the swan Forget the swanDrifting among this rubble I guess the waiting, wished I would I found a box, untethered and true Possession it understoodForget the swan, a stone swims near A stone has come, if I could cheer Forget the swan Forget the swanHow I tried to warn my neighbor But the corn was much too high In confusion up and threw him, woke up every day But it's not too late brother, I'll still say you were mineForget the swan, a stone swims near A stone has come, if I could cheer Forget the swan Forget the swanForget the swan, the dreams are gone The pain goes on, they fly at dawnForget the swan Forget the swan Forget the swan Forget the swan",dinosaur jr
"The rain has washed my dog with fear A question people think, I call a friend And the next wave is valentineSee yourself call, No big deal Ever since that's not a fear Wishin, the lamp would shine And beam me at it, Give me some fuel Find a way, to clog it up alone Terrified, the way you stand Feeling natural behind the phoneRain has fallen, the tree does cry And ? [mumbling...] And the toads are running free And ? [mumbling...] It's no fun to that's what stinks Bought a carrot and still can't see You know I've been wating for 6 years For a ray of hope, leaves me a float Then I could believe in sunshine In the winter time, mountains glow There's always so much to adore There's a little scenic picture on my skull See the second building Imagine, Where'd You go All I wanna know babyDoes it float Does it float Does it float Does it float Does it float Does it floatDoes it float Does it Float Does it Float Does Float Why Does it float Does it float",dinosaur jr
"Scrape along the sidewalk Looking for a face Had to get out of my room for a bit Tension is in town and I'm ready to quitCan't fall out of this hole It's just like cats in a bowl And I can't climb out of this hole It's just like cats in a bowlSee the same old hares Running to the same old holes Price of liquorice has doubled Teetering, Would it finally fallCan't climb out of this hole It's just like cats in a bowl And I can't climb out of this hole It's just like cats in a bowlEver changing scenery Drifting this town Even if I leave Someone just like me Popped out of the groundLoose thoughts go, he slits his hand They'll be a problem well, Ride it Gathering, giggling, staggering Hoping, ? has been left from last nightScrape along the sidewalk Looking for a face Had to get out of my room for a bit Tension is in town and I'm ready to quitCan't pull out of this hole It's just like cats in a bowl And I can't climb out of this hole It's just like cats in a bowlSee the same old hares Running to the same old holes Price of liquorice has doubled Teetering, Would it finally fallCan't climb out of this hole It's just like cats in a bowl And I can't climb out of this hole It's just like cats in a Just like cats in a bowlNowhere to run Every town's the same So keep on running along Hope the sidewalk won't break for me",dinosaur jr
Time has left off for me And I came back for your offer Can't you know what I need You mean everythign to me But you left to seek it ?????????????? Can't we move this along? Can't we get it on [wrong?] Can't we move this along? Can't we get it on [wrong?] Tell me if you laugh at me As the world leaves it to me ??????????????? you see Can't we move this along? Can't we get it on [wrong?] Can't we move this along? Can't we get it on [wrong?] Tell me I'm your man I don't wanna live without it but I can Your ???????????? even stand You can mount it to my chin????? if I can I sure love the way the feelings ?????[solo]Can't we move this along? Can't we get it on [wrong?] Can't we move this along? Can't we get it on [wrong?] Tell me I'm your man I don't wanna live without it but I can Your love me but I can barely even stand You can mount it to my chin????? if I can I sure love the way the feelings get???,dinosaur jr
every time i hear the footsteps of a song i thought was you i knew life was overated before you walked in through my dooryou’re so shiny you’re so fine come on wiggle for me don’t you think it’s timetake my love 'cross the ocean take my scooter my magic potionbut take you with me if you don’t mind need to live this picture don’t you think it’s timetake my love take my lotion take my puppy 'cross the oceantake me with you you're so fine don’t you think it’s time don’t you think it’s time,dinosaur jr
"I sit queasy, jittered, uneasy The toll that looms, the loss [cows] I dread I buckle, when my judge clutches Questioning my treatment of an ego underfed Bulbs of passion Bulbs of passionPlace it here on the bureau Let the interests rip apart the understood No one's satisfied with merely a cut So they sabotage their own livelihoodThe feeble structure is teetering, but intact The parts all function but the fuse is lit Teeth scrape on the last remaining fossil I wanna to crumble but instead I slitAnd hold it in my hand But they're sweating Train for now, but soon forget The tears are flowing from the love in her eyes The hated feeling gonna eat me alive Bulbs of passion Bulbs of passion Bulbs of passion Bulbs of passion",dinosaur jr
"What is it? Who is it? Where is it?A rabbit falls away from me, I guess I'll crawl A rabbit always smashes me, again I'll crawl Tried to think what's over me, it makes me crawl Then she runs away from me, faster than I crawl I stopped to call, tried to feel it all Stuck my hand and pulled real hard Got stretch in miles, not in yards Then I read, about all those who believe all of your lies Sunlight brings the rage right in your eyesA rabbit falls away from me, I guess I'll crawl A rabbit always smashes me, again I'll crawl Tried to think what's over me, it makes me crawl Then she runs away from me, faster than I crawlA rabbit falls away from me, I guess I'll crawl A rabbit always smashes me, again I'll crawl Tried to think what's over me, it makes me crawl Then she runs away from me, faster than I crawl",dinosaur jr
